contextID,citationID,CLEAN_CITATION_CONTEXT,UTILIZE_LABELS,USAGE_LABELS
46183515,45410451,"1 2) sin 1 ( ) . proof. this is obvious. k p lemma 3.4. let r 0. suppose we are given a curve n . then n is onto and sub-bounded. proof. see 22 . we wish to extend the results of to frobenius, countable factors. it is well known that is not comparable to . on the other hand, is it possible to describe quasi-empty monodromies 4. basic results of rational model theory a",NOTUTILIZE,NOTALGO
7496665,7843850,"of a method based on relaxations n k 0 (k) from 8 (which is concerned with the case of 0-1 integer programming). for the relationship of the methods of 1 and 8 , see balas, ceria and cornuejols method 1 , in essence, corresponds to defining k k 1 j (k k quot; fv : x k 1 0g) (k 0 quot; fv : (mx qff) k 1 0g) :) let c (4) k , ks0 denote the projection of c k generated by algorithm 4.1",NOTUTILIZE,MENTION
26421637,27126297,is section we discuss the adaptation of the simple ant algorithm for mobile multi-hop ad-hoc networks and describe the multi agent abased routing algorithm (mara). the routing algorithm is similar to many other routing approaches and consists of three phases. 4.1. route discovery phase new routes are created in the route discovery phase. the creation of new routes requires the use of a forward an,NOTUTILIZE,MENTION
83288023,80591510,"obtained from prior knowledge of the specific problem. another approach to robustness is via stability of an algorithm to replacement of small subsets of the training set. it was shown theoretically that such stability analysis translates nicely to generalization bounds, and in particular support vector machines (svms) are stable in that sense. it would be interesting to analyze the algorithmic",NOTUTILIZE,MENTION
202968357,241064570,ant for our study of genome duplication. phylogenies were reconstructed from the remaining sequences using poisson-corrected genetic distances and the neighbor joining (nj) algorithm 88 in mega 3.0 . from these trees we identified sets of orthologous genes (i.e. genes which occurred only in monophyletic groups that matched the expected organismal topology). regions where the alignment was unambi,UTILIZE,USE
33360629,33510390,"ng burst in a manner which minimizes data loss. several scheduling algorithms have been proposed for burst scheduling at an obs node. these algorithms include horizon or lauc 2 , lauc-vf 3 , min-sv , and segmentation-based scheduling 5 . the most simple and practical scheduling algorithm is the latest available unscheduled channel (lauc) algorithm. in lauc, the node keeps track of the time at w",NOTUTILIZE,MENTION
6459817,6739397,"onstructing scales of hilbert spaces, and the verification of the various conditions in concrete examples becomes more direct and elementary. in addition, our method extends to the manifold case (see ). a typical feature of the above mentioned examples of applications is that the drift term b is only defined on a -measure zero set. for example, in the case of the stochastic burgers equation, the m",NOTUTILIZE,NOTALGO
39779070,38323445,"dm because it is a provably efficient algorithm that can both guarantee the quality of the final mesh, and achieve scalability on conventional clusters of smps, at the scale of 100 or more processors . the main contribution of this paper is a set of algorithmic and systemic optimizations for adaptive and irregular parallel algorithms on smt processors. in particular, the paper provides a better un",NOTUTILIZE,MENTION
38668710,37275130,"ish behavior of the players as a sequence of atomic improvements, the resulting convergence question is related to the running time of local search algorithms. in fact, the theory of pls-completeness e-mail: gchristo di.uoa.gr. research supported in part by the programme aeolus fp6-015964. research supported in part by the programme pythagoras ii, which is funded by the european social fund (75",NOTUTILIZE,NOTALGO
77972214,76082457,"esigned to align short reads from large nucleic acid databases to reference sequences or genomes. mapping short reads can be achieved using other tools like soap 9 , bwa 10 , bowtie 11 and vmatch , which are very fast, but omit potential matches due to their greedy algorithms. nucbase is an easy-to-use program with a graphical interface. it identifies nucleic motives with strict identity to in",NOTUTILIZE,MENTION
2037089,2155258,"ted with the output connections are found by means of a robust learning algorithm. the evaluation of the network weights in our approach is similar to the learning vector quantization (lvq) algorithm . the gaussian centers to be estimated correspond to the local estimates for the first order statistics and the covariance matrix for the second order statistics. however, the estimators based on clas",NOTUTILIZE,MENTION
59405197,58655373,p and q are prime. 1. algorithms whose running time depends mainly on the size of n. the most notable algorithms in this class are the quadratic sieve algorithm 42 and the general number eld sieve . 2. algorithms whose running time depends on the size of p and the size of q. these algorithms are particularly good at factoring numbers when one of p or q is small. the naive heuristic of trial div,NOTUTILIZE,MENTION
