contextID,citationID,CONTENTS,LABELS
161842047,181921138,"tation tests can lead to more reliable inferences from clinical studies. A rigorous hypothesis testing scheme based on nonparametric permutation testing for voxel-based studies is the SnPM algorithm (=-=Nichols and Holmes, 2002-=-). The proposed strategy for testing differs from conventional strategies in twoways: (i) unlike typical usage of the SnPM algorithm involving functions on the image domain (Nichols andHolmes, 2002) o",UNK_UNK
4417226,4273240,"sidered in this paper; therefore 4 the above assumption is a fair one as far as performance comparison of the dierent algorithms is concerned. 1.2.1 Acknowledgement-Based Algorithms The algorithm in [=-=2]-=- embeds a spanning tree in the target topology for termination detection and uses acknowledgement messages to keep track of in-transit primary messages. At any time, a PE may be loaded , or free, as d",UNK_UNK
107083969,117806844,"imates the size of the optimal solution, assuming that we tolerate an additive error and some probability of failure [16]. A local algorithm can be turned into an efficient self-stabilising algorithm =-=[3]-=-; the time to stabilise is constant [1]. Finally, the existence and nonexistence of local algorithms gives us insight into the algorithmic value of information in distributed decision-making [14]. 1.2",UNK_UNK
10502455,9897121,"ous image based view synthesis methods have often been based on dense disparity maps. The objective has been to synthesize different viewpoints on a 1D viewing circle, or possibly a 2D viewing sphere =-=[5, 6, 7]. An advan-=-tage of using disparity is that considerable research effort has been spent on developing good &quot;stereo&quot; vision algorithms, in which finding the disparity between the images in the two camera",UNK_UNK
7134060,6825667,"cally defined by a weighted sum of Bernstein polynomials over a lattice of tetrahedra. Least squares methods for fitting surfaces to a set of points are available both for standard algebraic surfaces =-=[22]-=- and for piecewise algebraic surfaces [1]. Pratt's algorithm can fit a surface with m parameters to n points (n > m) in time O((n+m)m 2 ). These methods are limited to algebraic surfaces, however. Blo",UNK_UNK
24050002,23069312,"tialized from orientation histograms of the detected line segments, with no need for costly computation of the vanishing points using Hough Transforms. For more technical details of the algorithm see =-=[7]-=-. 2.1 Partial Calibration from Single View The constraints among detected vanishing directions can be used for partial self-calibration. In the uncalibrated case (8)sFigure 1. The iterations of the EM",UNK_UNK
66459701,67843362,"rk of Babaioff et al. extends the work Kleinberg on such truthful mechanisms [32]. The instances of the online matroid problem for which competitive algorithms are known include the secretary problem =-=[36]-=-, uniform matroids [32], bounded leftdegree transversal matroids, graphic matroids, and truncated matroids [8]. For general matroids, the best known algorithm gives an independent set within a factor ",UNK_UNK
132350038,150630234,"r of variations on NMF have been proposed (Cichocki and Zdunek, 2007; Feng et al., 2002; Hoyer, 2002, 2004; Kompass, 2007; Lee and Seung, 1999; Li et al., 2001; Liu and Zheng, 2004; Liu et al., 2003; =-=Soukup and Bajla, 2008-=-). The nmfsc algorithm (Hoyer, 2004) has previously been found to produce good performance on the bars problem, even for modified versions of this task where the overlap between bars is increased (Spr",UNK_UNK
144100879,163084389,"ion of surface area and integrated mean curvature from digital images. These algorithms are commonly used in applied sciences for analysing digital output data from e.g. microscopes and scanners, see =-=[6, 8, 10]-=-. The main reason for the popularity of local algorithms is that they allow simple linear time implementations [11]. However, this efficiency is usually paid for by a lack of accuracy [4, 15]. Local a",UNK_UNK
6706132,6437101," have many applications in program analysis and program optimization. The most well known and widely used algorithm for computing dominators is the almost linear time algorithm of Lengauer and Tarjan =-=[11]-=-. Harel [9] claimed a linear time algorithm for constructing the dominator tree, but Alstrup et al. [3, 1] showed that Harel's algorithm was, in fact, non-linear, and presented a modified algorithm th",UNK_UNK
96051542,102759222," reduce conflicts, contention, and interference. To do so, many approaches have used graph coloring algorithms [11], [25], weighted graph coloring (e.g., to consider traffic load or loss rates) [18], =-=[20]-=-, simulated annealing [6], [28], integer programs [4], [12], and even genetic algorithms [7]. 3) To evaluate each of the potential configurations without actually reconfiguring all of the networks (im",UNK_UNK
33966496,33955413,"y the preceding types of techniques. For example, Figure 1 shows a notcovered area of an open source project called Apache XML Security 1 after running a state-of-the-art random testing tool, Randoop =-=[26]-=-, for 80 minutes. We observe the target constructor Algorithm takes a Document argument. The first statement super(doc) in the constructor body checks the validity of the Document argument. Since Rand",UNK_UNK
137595132,156455705," moons. The colors (resp. the shapes) show the correct affiliations. 17 p = 2, ? = 5.2 p = 1, ? = 4 ? = 10?4 ? = 10?8 ? = 10?4 ? = 10?8 Algorithm 15 0.65s (175) 1.36s (371) 0.63s (176) 1.27s (374) DR =-=[15]-=- 0.78s (216) 1.68s (460) 0.78s (218) 1.68s (464) FB [41] 2.48s (1353) 5.72s (3090) 2.01s (1092) 4.05s (2226) FB Acc [13] 2.04s (1102) 4.11s (2205) 1.74s (950) 3.84s (2005) FBF [23] 7.67s (2123) 17.58s",UNK_UNK
187469975,218504722,"a) all co-locations between animals at setts and latrines, (b) only co-locations at setts, and (c) only co-locations at latrines. where communities have been detected using the algorithm described in =-=[5]-=-. The network defined by all co-locations in Fig. 12(a) depicts 5 discrete ",UNK_UNK
175395322,201350018," system,srecommendation algorithm is no longer limited to col-slaborative filtering methods, but also make use of thesnetwork topology, this type of algorithms treats users andsthe projects as nodes, =-=[5,6]-=- discussed a network-basedsdiffusion recommendation algorithm, according to thesprojects selected by user, it takes advantage of diffusionstheory to find users who has similar interests to the targets",UNK_UNK
23375633,22320998," the learning algorithm into a framework that is not event based. Several tools have been developed, and are currently available for some of the problems addressed in WebVigil. AIDE developed by AT&T =-=[13]-=- displays the difference between two html pages. Changedetection.com [14] allows users to register their request and notifies them when there is a change. The change is always detected at the page lev",UNK_UNK
180190237,208166957,"were discarded as burn-in. Tosreduce the autocorrelation of the Gibbs sequence, a record has been made at end of each 200 cycles. Fullsconditional posterior distributions of Demirhan and Hamurkaroglu =-=[5]-=- are used in the Gibbs samplingsalgorithm.sAfter the application of Occam",UNK_UNK
58747357,59489252,"amples are evolutionary (in particular genetic) algorithms [6,7,8], diffusion type quantum Monte Carlo simulations [9,10,11], and several algorithms devised for the simulation of long chain molecules =-=[12,13,14,15,16]-=-. But these methods were developed independently in different communities and it was not in generally recognized that they are realizations of a common strategy. Maybe the first who pointed this out c",UNK_UNK
