contextID,citationID,CLEAN_CITATION_CONTEXT,UTILIZE_LABELS,USAGE_LABELS
82034941,79570097,"propose a new ground segmentation method for a voxel map. authors show the time required for ground segmentation is faster than for data sensing and it can be applied in real-time. work developed in outlines a cross-coupled controller for a 4-wheel-robot, which optimizes the wheel motors control algorithm to reduce slip effects that could appear with conventional controllers. experimental resul",NOTUTILIZE,MENTION
15408021,16506252,"cdsa signature in 150 msec. on the other hand, scalar multiplication of a random point takes 480 msec and ecdsa verification 630 msec. the whole implementation occupied 4 kbyte of code data space. in , two new methods for implementing public-key cryptography algorithms on the 200 mhz ti tms320c6201 dsp are proposed. the first method is a modified implecryptography in embedded systems: an overview",NOTUTILIZE,MENTION
5458321,5643426,"or compilation for parallel machines 45 . in section 4.4, we extend the results for unit-time dfgs to an efficient solution for the problem of software pipelining for loops without conditional jumps . the previously best-known algorithm is designed by iwano and yeh 36 , which runs in time o(jv j 3 jej) by a graph-based approach. they also found the minimum rateoptimal unfolding factor and the cr",NOTUTILIZE,NOTALGO
18233117,19421229,"ndence), an error measure frequently used is sammon error 18 : sammon error 1 i j ij i j ( ij ij) 2 3. evolutionary algorithms 3.1 differential evolution differential evolution 19 , 17 , is a kind of evolutionary algorithm working with real-valued vectors, and it is relatively less popular than genetic algorithms (ga). like ga, evolution strategies and other ec algorithms, it works w",NOTUTILIZE,MENTION
39198701,37779838,"st cost to produce u when one wants also to terminate in s. there is an obvious recursion determining the new state q (a , ) obtained by firing at state q. the reader is referred to 16 , forthe complete details of the algorithm, and for a termination proof when the twin property is satisfied. b. example let us reconsider the example in fig. 2. fig. 4 illustrates the propagation of m",NOTUTILIZE,MENTION
17858357,19040699,"g the scheduling, we shall flag an exception if any deadline cannot be met when scheduling at the highest voltage. scheduling algorithm the proposed scheduling algorithm is based on the edf algorithm . figure 3 lists the algorithm. assume there are n periodic tasks to be scheduled. first, we sort tasks in ascending order by deadlines, namely t1, t2, . . . , tn, and put them in a list of unschedule",NOTUTILIZE,MENTION
202628953,240573785,"e would expect by chance is calculated. the logarithm of this likelihood ratio is the number we use when scoring pairwise alignments such as those generated by dynamic programming algorithms lalign ( ), etc. and by database search algorithms ssearch, fasta (pearson, 1995, 1996, 1998, 2000) and blast (altschul et al., 1990, 1997) . the current models ignore the possible effect of the structural c",UTILIZE,USE
80051929,77888998,"nformative parts. the resulting summaries can be used to enhance video browsing, or to aid activity recognition algorithms. summarization methods compress the video by selecting a series of keyframes or subshots 19, 13, 18, 6 that best represent the original input. current methods use selection criteria based on factors like diversity (selected frames should not be redundant), anomalies (unusua",NOTUTILIZE,NOTALGO
201966591,239621321,"nd using a constrained optimization problem similar to the discounted case, derive an expression for the gradient of the lagrangian. we then develop an actor-critic algorithm with compatible features to estimate the gradient and to optimize the policy parameters.",UTILIZE,USE
99452903,93533832,"ler divergence, or kl-divergence) of p and q, and m 12(p q). we obtained p and q in the following way. instead of using raw distribution, kazama et al. (2009) applied smoothing using em algorithm ( ; torisawa, 2001). in torisawa",NOTUTILIZE,MENTION
7806126,8177318,t hierarchies. the challenge is to support such hierarchies within the data mining algorithms. scale better: handle large amounts of data yahoo had 465 million page views per day in december of 1999 . the challenge is to find useful techniques (other than sampling) that will scale to this volume of data. are there aggregations that should be performed on the fly as data is collected support and,NOTUTILIZE,NOTALGO
57209033,56538312,"s used in the smart system wasused 14 . this stop word list was obtained from 15 . ii) stemming: this is concerned with stemming the words, and for the current research, porter s stemming algorithm , which is the most commonly used algorithm for word stemming in english,was selected for this purpose. 3.2. representation terms bag-of-words (bow) representation was seen as the most commonly used m",NOTUTILIZE,MENTION
